Subject,ChannelIndex,ROI,ClassLabel,FixationAccuracy,EncodingAccuracy,Delay1Accuracy,Delay2Accuracy,Fix_null_mean,Fix_null_std,Enc_null_mean,Enc_null_std,D1_null_mean,D1_null_std,D2_null_mean,D2_null_std,Fix_p_perm,Enc_p_perm,D1_p_perm,D2_p_perm,D1_vsFix_p,D2_vsFix_p,Fix_p_binom,Enc_p_binom,D1_p_binom,D2_p_binom,Fix_signif_binom,Enc_signif_binom,D1_signif_binom,D2_signif_binom,D1_signif_vsFix,D2_signif_vsFix
k12wm010,38,L IFG (p Orbitalis),2,0.706,0.675,0.688,0.644,0.472,0.143,0.468,0.136,0.471,0.133,0.47,0.131,0.0693,0.1287,0.0792,0.1188,0.7426,0.8218,0,0,0,0.0002,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm010,44,L Insula Lobe,2,0.494,0.475,0.713,0.544,0.474,0.143,0.474,0.142,0.47,0.138,0.469,0.143,0.495,0.505,0.1089,0.3267,0.0099,0.1089,0.5937,0.7616,0,0.152,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm013,12,L Precentral Gyrus,2,0.606,0.455,0.667,0.636,0.474,0.143,0.494,0.101,0.49,0.076,0.47,0.15,0.2673,0.6139,0.0099,0.198,0.4752,0.4554,0.1481,0.7566,0.0401,0.0814,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm013,123,R Superior Temporal Gyrus,1,0.333,0.364,0.576,0.424,0.494,0.143,0.511,0.203,0.501,0.147,0.495,0.165,0.8416,0.6436,0.3069,0.6436,0.0099,0.1683,0.9825,0.9599,0.2434,0.8519,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
k12wm007,26,L Middle Temporal Gyrus,3,0.625,0.464,0.714,0.589,0.481,0.144,0.489,0.147,0.479,0.145,0.486,0.143,0.2574,0.5842,0.0891,0.297,0.1386,0.802,0.0407,0.7478,0.0009,0.1144,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm007,75,L IFG (p Orbitalis),3,0.518,0.357,0.661,0.321,0.499,0.144,0.505,0.163,0.508,0.17,0.509,0.163,0.495,0.7228,0.3366,0.8812,0.0495,0.9703,0.4469,0.9889,0.0111,0.9977,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm007,77,L Fusiform Gyrus,2,0.5,0.482,0.768,0.536,0.469,0.144,0.454,0.167,0.478,0.16,0.469,0.135,0.4455,0.4059,0.0198,0.3366,0.0099,0.3069,0.5531,0.6556,0,0.3444,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm010,57,L Insula Lobe,2,0.644,0.5,0.7,0.569,0.48,0.144,0.479,0.141,0.492,0.136,0.487,0.138,0.1881,0.3663,0.1386,0.3069,0.1584,0.9901,0.0002,0.5315,0,0.0483,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm013,29,L Medial Temporal Pole,2,0.636,0.576,0.576,0.394,0.493,0.144,0.484,0.145,0.489,0.14,0.484,0.154,0.2079,0.3168,0.2475,0.6931,0.7723,0.9901,0.0814,0.2434,0.2434,0.9186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm002,28,L Insula Lobe,4,0.713,0.762,0.731,0.681,0.5,0.145,0.5,0.129,0.504,0.124,0.503,0.121,0.1089,0.0099,0.0198,0.0792,0.4455,0.6139,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,75,L IFG (p Orbitalis),4,0.339,0.339,0.411,0.339,0.499,0.145,0.51,0.147,0.502,0.145,0.494,0.157,0.8317,0.8614,0.6931,0.802,0.2376,0.5149,0.9948,0.9948,0.9296,0.9948,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm007,79,L Fusiform Gyrus,2,0.607,0.375,0.768,0.536,0.514,0.145,0.505,0.146,0.506,0.135,0.515,0.144,0.396,0.7129,0.0099,0.4752,0.0198,0.9208,0.0704,0.978,0,0.3444,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,49,R Medial Temporal Pole,2,0.75,0.481,0.675,0.656,0.5,0.145,0.489,0.103,0.5,0.081,0.495,0.107,0.0297,0.5248,0.0198,0.0891,0.7624,0.8812,0,0.7099,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm013,48,L Middle Frontal Gyrus,3,0.515,0.333,0.758,0.576,0.469,0.145,0.472,0.161,0.467,0.175,0.461,0.151,0.4257,0.703,0.0198,0.3069,0.0099,0.1386,0.5,0.9825,0.0023,0.2434,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm013,78,L Middle Frontal Gyrus,2,0.333,0.333,0.333,0.333,0.518,0.145,0.501,0.147,0.512,0.145,0.515,0.144,0.9901,0.9901,1,1,0.8416,0.8317,0.9825,0.9825,0.9825,0.9825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm013,122,R Superior Temporal Gyrus,3,0.515,0.455,0.697,0.606,0.499,0.145,0.492,0.148,0.495,0.147,0.488,0.159,0.5149,0.5347,0.0297,0.4257,0.0099,0.0297,0.5,0.7566,0.0175,0.1481,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
k12wm002,101,Right Cerebral White Matter,4,0.512,0.575,0.681,0.637,0.496,0.146,0.507,0.133,0.509,0.127,0.51,0.123,0.4554,0.3762,0.1089,0.1584,0.0198,0.1485,0.4063,0.0343,0,0.0003,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm007,47,L Insula Lobe,4,0.589,0.571,0.75,0.643,0.513,0.146,0.512,0.142,0.512,0.143,0.514,0.137,0.3663,0.3663,0.0099,0.2277,0.0495,0.2079,0.1144,0.1748,0.0001,0.022,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
k12wm011,132,L Insula Lobe,2,0.7,0.537,0.75,0.713,0.472,0.146,0.512,0.138,0.491,0.122,0.488,0.124,0.099,0.4554,0.0099,0.0396,0.396,0.495,0,0.1923,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm011,132,L Insula Lobe,3,0.694,0.469,0.65,0.694,0.498,0.146,0.479,0.105,0.485,0.1,0.488,0.128,0.1188,0.5545,0.0594,0.0792,0.5941,0.4653,0,0.8077,0.0001,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm013,17,L Rolandic Operculum,4,0.485,0.515,0.697,0.545,0.491,0.146,0.508,0.159,0.523,0.15,0.517,0.16,0.5446,0.5248,0.1881,0.4059,0.0693,0.3564,0.6358,0.5,0.0175,0.3642,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm013,85,R IFG (p Triangularis),1,0.545,0.606,0.788,0.697,0.504,0.146,0.521,0.131,0.517,0.158,0.51,0.156,0.4653,0.3663,0.0198,0.2079,0.0495,0.0792,0.3642,0.1481,0.0007,0.0175,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
k12wm013,123,R Superior Temporal Gyrus,3,0.576,0.576,0.758,0.424,0.494,0.146,0.492,0.148,0.496,0.164,0.493,0.14,0.3564,0.3267,0.0198,0.7624,0.0792,0.9901,0.2434,0.2434,0.0023,0.8519,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm002,26,L Middle Temporal Gyrus,4,0.706,0.706,0.713,0.706,0.506,0.147,0.51,0.142,0.508,0.144,0.502,0.141,0.1287,0.0792,0.0297,0.1089,0.4455,0.5446,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm008,63,R Inferior Temporal Gyrus,4,0.562,0.369,0.75,0.544,0.499,0.147,0.499,0.093,0.491,0.065,0.497,0.075,0.4158,0.9406,0.0099,0.2871,0.1386,0.5644,0.0664,0.9997,0,0.152,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm010,81,L Insula Lobe,2,0.656,0.65,0.738,0.631,0.508,0.147,0.511,0.149,0.509,0.142,0.512,0.15,0.2574,0.2772,0.0099,0.3069,0.0198,0.9505,0,0.0001,0,0.0006,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm011,77,L SupraMarginal Gyrus,4,0.725,0.731,0.731,0.725,0.483,0.147,0.47,0.142,0.473,0.148,0.479,0.144,0.0396,0.0495,0.0594,0.0495,0.4158,0.5347,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm013,17,L Rolandic Operculum,3,0.606,0.515,0.697,0.515,0.489,0.147,0.517,0.142,0.499,0.169,0.502,0.153,0.2871,0.5743,0.198,0.495,0.198,0.9901,0.1481,0.5,0.0175,0.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm002,41,L ACC,4,0.688,0.669,0.713,0.631,0.485,0.148,0.48,0.129,0.481,0.132,0.476,0.122,0.1386,0.1287,0.0594,0.1287,0.3267,0.7723,0,0,0,0.0006,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm013,121,R Superior Temporal Gyrus,1,0.485,0.485,0.606,0.545,0.517,0.148,0.521,0.164,0.513,0.141,0.518,0.15,0.5941,0.5446,0.396,0.495,0.0693,0.099,0.6358,0.6358,0.1481,0.3642,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm013,122,R Superior Temporal Gyrus,1,0.333,0.333,0.333,0.333,0.482,0.148,0.492,0.16,0.492,0.148,0.478,0.157,0.9901,0.9604,0.9901,0.9505,0.8614,0.8218,0.9825,0.9825,0.9825,0.9825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm010,58,L Insula Lobe,2,0.656,0.6,0.738,0.669,0.518,0.149,0.509,0.162,0.516,0.145,0.522,0.15,0.2871,0.3861,0.0099,0.2475,0.0198,0.3366,0,0.007,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm011,123,L IFG (p Triangularis),3,0.713,0.713,0.713,0.713,0.502,0.149,0.504,0.152,0.495,0.147,0.502,0.15,0.0891,0.099,0.0891,0.1089,0.5149,0.5842,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm013,15,L Insula Lobe,3,0.333,0.394,0.636,0.364,0.514,0.149,0.519,0.139,0.508,0.15,0.52,0.143,0.8416,0.7426,0.3366,0.7921,0.0099,0.3267,0.9825,0.9186,0.0814,0.9599,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
k12wm013,16,L Rolandic Operculum,2,0.545,0.455,0.545,0.424,0.491,0.149,0.484,0.136,0.493,0.131,0.486,0.149,0.396,0.6337,0.3762,0.6733,0.6832,0.8812,0.3642,0.7566,0.3642,0.8519,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm013,49,L Middle Frontal Gyrus,3,0.515,0.545,0.636,0.576,0.492,0.149,0.506,0.149,0.499,0.173,0.5,0.164,0.4653,0.4752,0.3762,0.4356,0.1386,0.2178,0.5,0.3642,0.0814,0.2434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm007,2,L Amygdala,4,0.429,0.446,0.589,0.5,0.491,0.15,0.49,0.154,0.485,0.14,0.498,0.154,0.7525,0.5743,0.2178,0.5842,0.0297,0.198,0.8856,0.8252,0.1144,0.5531,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
k12wm007,64,L IFG (p Triangularis),2,0.643,0.5,0.75,0.518,0.509,0.15,0.526,0.118,0.512,0.133,0.513,0.116,0.2673,0.604,0.0495,0.5149,0.0891,0.9208,0.022,0.5531,0.0001,0.4469,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm007,69,L IFG (p Orbitalis),2,0.679,0.732,0.875,0.696,0.48,0.15,0.483,0.151,0.484,0.137,0.483,0.157,0.1386,0.0594,0.0099,0.1386,0.0198,0.4356,0.0052,0.0003,0,0.0023,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm002,25,L Middle Temporal Gyrus,4,0.575,0.606,0.706,0.562,0.49,0.151,0.485,0.144,0.485,0.149,0.478,0.144,0.3366,0.2673,0.1386,0.2772,0.0099,0.6238,0.0343,0.0044,0,0.0664,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm010,119,Left Cerebral White Matter,2,0.369,0.256,0.65,0.444,0.505,0.151,0.515,0.17,0.491,0.147,0.5,0.15,0.7129,0.9901,0.2178,0.6139,0.0099,0.0198,0.9997,1,0.0001,0.9336,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
k12wm013,35,L Inferior Temporal Gyrus,2,0.303,0.394,0.333,0.303,0.522,0.151,0.518,0.187,0.54,0.19,0.52,0.163,0.9208,0.6238,0.7822,0.9109,0.5644,0.6337,0.9932,0.9186,0.9825,0.9932,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm013,77,L Middle Frontal Gyrus,3,0.303,0.576,0.697,0.576,0.496,0.151,0.498,0.139,0.492,0.15,0.495,0.132,1,0.3762,0.1683,0.3168,0.0099,0.0099,0.9932,0.2434,0.0175,0.2434,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
k12wm013,121,R Superior Temporal Gyrus,3,0.667,0.667,0.636,0.667,0.516,0.151,0.516,0.142,0.521,0.141,0.51,0.146,0.4158,0.3564,0.4059,0.3762,0.8614,0.7921,0.0401,0.0401,0.0814,0.0401,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
k12wm007,23,L Middle Temporal Gyrus,3,0.446,0.571,0.732,0.536,0.497,0.152,0.503,0.167,0.502,0.16,0.505,0.153,0.604,0.297,0.1089,0.4554,0.0099,0.1386,0.8252,0.1748,0.0003,0.3444,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm013,15,L Insula Lobe,1,0.303,0.303,0.303,0.303,0.502,0.152,0.498,0.161,0.502,0.114,0.493,0.123,0.9802,0.9604,1,0.9901,0.604,0.6238,0.9932,0.9932,0.9932,0.9932,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm013,85,R IFG (p Triangularis),3,0.515,0.576,0.636,0.545,0.501,0.152,0.505,0.127,0.492,0.141,0.493,0.153,0.495,0.3564,0.2673,0.4653,0.0693,0.3762,0.5,0.2434,0.0814,0.3642,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm007,0,L Amygdala,4,0.607,0.643,0.839,0.482,0.507,0.153,0.51,0.155,0.521,0.145,0.509,0.145,0.297,0.2673,0.0099,0.5644,0.0099,0.9604,0.0704,0.022,0,0.6556,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm008,35,R Superior Temporal Gyrus,4,0.7,0.706,0.738,0.719,0.516,0.153,0.511,0.162,0.515,0.181,0.516,0.144,0.1485,0.1287,0.1287,0.0891,0.2871,0.4257,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,72,L IFG (p Orbitalis),3,0.714,0.643,0.839,0.768,0.484,0.154,0.49,0.15,0.486,0.149,0.506,0.161,0.0792,0.2673,0.0099,0.0297,0.0594,0.3762,0.0009,0.022,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm013,0,L Insula Lobe,4,0.727,0.727,0.727,0.697,0.514,0.154,0.497,0.128,0.494,0.124,0.495,0.136,0.0891,0.0099,0.0099,0.1386,0.5941,0.6634,0.0068,0.0068,0.0068,0.0175,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm013,1,L Insula Lobe,3,0.485,0.636,0.636,0.606,0.518,0.154,0.53,0.155,0.533,0.155,0.527,0.169,0.604,0.3465,0.3465,0.4059,0.1683,0.1287,0.6358,0.0814,0.0814,0.1481,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm013,21,L Postcentral Gyrus,3,0.424,0.606,0.667,0.424,0.508,0.154,0.491,0.107,0.504,0.087,0.498,0.121,0.6832,0.2574,0.0297,0.6436,0.0198,0.5743,0.8519,0.1481,0.0401,0.8519,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm013,119,R Superior Temporal Gyrus,1,0.424,0.394,0.818,0.394,0.51,0.154,0.531,0.162,0.497,0.162,0.513,0.134,0.6535,0.7327,0.0198,0.7723,0.0297,0.8218,0.8519,0.9186,0.0002,0.9186,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm013,124,R Superior Temporal Gyrus,2,0.727,0.788,0.879,0.667,0.482,0.154,0.473,0.217,0.494,0.208,0.478,0.189,0.0891,0.1485,0.0099,0.2673,0.1782,0.7921,0.0068,0.0007,0,0.0401,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm010,59,L IFG (p Opercularis),2,0.556,0.456,0.713,0.531,0.488,0.155,0.485,0.156,0.487,0.156,0.487,0.156,0.3465,0.5743,0.0198,0.3861,0.0099,0.8119,0.0894,0.8822,0,0.2384,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm010,134,R Hippocampus,2,0.713,0.725,0.719,0.725,0.493,0.155,0.494,0.16,0.493,0.152,0.496,0.154,0.1287,0.1287,0.1188,0.099,0.4554,0.3663,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm013,23,L Medial Temporal Pole,1,0.667,0.727,0.727,0.424,0.489,0.155,0.491,0.169,0.486,0.166,0.477,0.149,0.2376,0.0396,0.0495,0.604,0.0891,0.9901,0.0401,0.0068,0.0068,0.8519,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
k12wm013,49,L Middle Frontal Gyrus,2,0.303,0.273,0.333,0.333,0.493,0.155,0.496,0.163,0.501,0.167,0.51,0.143,0.9703,0.9901,0.7723,0.8614,0.4356,0.4257,0.9932,0.9977,0.9825,0.9825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm013,112,R Middle Frontal Gyrus,1,0.576,0.636,0.697,0.727,0.52,0.155,0.525,0.157,0.534,0.165,0.53,0.161,0.4554,0.396,0.3267,0.0099,0.1485,0.0594,0.2434,0.0814,0.0175,0.0068,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm007,7,L Middle Temporal Gyrus,2,0.732,0.554,0.696,0.661,0.471,0.156,0.491,0.142,0.485,0.149,0.478,0.134,0.0198,0.4356,0.1584,0.1782,0.7525,0.9208,0.0003,0.2522,0.0023,0.0111,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm007,16,L Middle Temporal Gyrus,1,0.286,0.321,0.357,0.304,0.507,0.156,0.493,0.109,0.487,0.114,0.494,0.127,0.9703,0.9505,0.8416,0.9802,0.2277,0.3366,0.9997,0.9977,0.9889,0.9991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm007,17,L Middle Temporal Gyrus,1,0.696,0.696,0.696,0.696,0.505,0.156,0.504,0.152,0.508,0.147,0.496,0.159,0.2376,0.1782,0.2376,0.2277,0.7129,0.6535,0.0023,0.0023,0.0023,0.0023,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,70,L IFG (p Orbitalis),2,0.643,0.625,0.786,0.518,0.534,0.156,0.537,0.144,0.534,0.15,0.532,0.145,0.3762,0.3861,0.0198,0.5743,0.0792,0.9406,0.022,0.0407,0,0.4469,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
k12wm007,17,L Middle Temporal Gyrus,2,0.679,0.589,0.714,0.679,0.491,0.157,0.496,0.151,0.493,0.164,0.495,0.158,0.2772,0.3762,0.0792,0.2772,0.2376,0.6634,0.0052,0.1144,0.0009,0.0052,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm013,1,L Insula Lobe,1,0.606,0.515,0.758,0.545,0.489,0.158,0.503,0.149,0.488,0.162,0.486,0.152,0.3168,0.5446,0.0099,0.3762,0.0792,0.7228,0.1481,0.5,0.0023,0.3642,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm013,12,L Precentral Gyrus,4,0.636,0.727,0.758,0.606,0.494,0.158,0.492,0.186,0.485,0.183,0.51,0.16,0.3168,0.2079,0.1089,0.3564,0.1287,0.6832,0.0814,0.0068,0.0023,0.1481,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
k12wm013,33,L Fusiform Gyrus,4,0.667,0.667,0.758,0.727,0.503,0.159,0.52,0.182,0.5,0.162,0.504,0.165,0.2574,0.3762,0.0297,0.2277,0.1881,0.1782,0.0401,0.0401,0.0023,0.0068,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm013,34,L Inferior Temporal Gyrus,3,0.515,0.545,0.818,0.667,0.515,0.159,0.511,0.187,0.498,0.181,0.503,0.192,0.505,0.505,0.0099,0.297,0.0099,0.1089,0.5,0.3642,0.0002,0.0401,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
k12wm013,65,L IFG (p Orbitalis),3,0.303,0.364,0.788,0.424,0.51,0.159,0.521,0.139,0.504,0.161,0.521,0.14,0.9208,0.8416,0.0099,0.7723,0.0099,0.2772,0.9932,0.9599,0.0007,0.8519,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm013,95,R Medial Temporal Pole,3,0.697,0.667,0.697,0.697,0.495,0.159,0.518,0.133,0.522,0.126,0.507,0.143,0.2277,0.2277,0.099,0.1881,0.604,0.6931,0.0175,0.0401,0.0175,0.0175,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,15,L Middle Temporal Gyrus,3,0.643,0.643,0.875,0.696,0.506,0.16,0.487,0.143,0.492,0.147,0.493,0.157,0.2871,0.1683,0.0099,0.1485,0.0396,0.198,0.022,0.022,0,0.0023,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm013,84,R IFG (p Triangularis),4,0.697,0.697,0.727,0.576,0.509,0.16,0.518,0.168,0.499,0.167,0.498,0.152,0.2574,0.2871,0.0594,0.4257,0.2772,0.9307,0.0175,0.0175,0.0068,0.2434,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
k12wm013,85,R IFG (p Triangularis),2,0.697,0.697,0.758,0.697,0.496,0.16,0.499,0.161,0.505,0.145,0.505,0.158,0.198,0.1782,0.0198,0.198,0.2871,0.6832,0.0175,0.0175,0.0023,0.0175,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,24,L Middle Temporal Gyrus,3,0.607,0.732,0.821,0.679,0.467,0.161,0.462,0.179,0.459,0.178,0.47,0.168,0.2475,0.1188,0.0099,0.1584,0.0099,0.1485,0.0704,0.0003,0,0.0052,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm008,35,R Superior Temporal Gyrus,3,0.731,0.731,0.756,0.731,0.488,0.161,0.493,0.122,0.482,0.144,0.49,0.148,0.0693,0.0297,0.0099,0.0297,0.3267,0.5347,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm013,80,L Middle Frontal Gyrus,1,0.727,0.727,0.727,0.727,0.501,0.162,0.503,0.184,0.502,0.164,0.506,0.165,0.0792,0.1683,0.099,0.1089,0.604,0.6733,0.0068,0.0068,0.0068,0.0068,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm013,92,R Superior Temporal Gyrus,3,0.727,0.636,0.788,0.879,0.491,0.162,0.494,0.157,0.478,0.199,0.482,0.196,0.0594,0.2574,0.0693,0.0396,0.2574,0.1386,0.0068,0.0814,0.0007,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm013,122,R Superior Temporal Gyrus,2,0.455,0.667,0.848,0.455,0.502,0.162,0.521,0.164,0.526,0.182,0.514,0.157,0.5644,0.2772,0.0099,0.6733,0.0297,0.7723,0.7566,0.0401,0,0.7566,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm007,73,L IFG (p Orbitalis),3,0.643,0.679,0.804,0.625,0.482,0.163,0.494,0.167,0.498,0.179,0.494,0.164,0.2772,0.2475,0.0099,0.3168,0.0693,0.7228,0.022,0.0052,0,0.0407,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm013,48,L Middle Frontal Gyrus,2,0.485,0.303,0.545,0.455,0.493,0.163,0.481,0.172,0.49,0.173,0.487,0.174,0.5149,0.9802,0.4158,0.5446,0.1683,0.8119,0.6358,0.9932,0.3642,0.7566,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm013,83,R Insula Lobe,4,0.333,0.303,0.303,0.303,0.503,0.163,0.496,0.168,0.499,0.169,0.497,0.169,0.7624,1,0.9604,0.9703,0.7624,0.7822,0.9825,0.9932,0.9932,0.9932,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm013,138,R Inferior Temporal Gyrus,2,0.758,0.758,0.758,0.758,0.508,0.163,0.508,0.157,0.511,0.163,0.509,0.151,0.1188,0.1386,0.1089,0.1089,0.7129,0.6436,0.0023,0.0023,0.0023,0.0023,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm013,67,L IFG (p Orbitalis),3,0.394,0.333,0.545,0.333,0.521,0.164,0.517,0.176,0.51,0.165,0.51,0.182,0.802,0.8416,0.4257,0.7921,0.1287,0.7723,0.9186,0.9825,0.3642,0.9825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm013,34,L Inferior Temporal Gyrus,4,0.667,0.455,0.788,0.636,0.492,0.165,0.502,0.169,0.497,0.149,0.485,0.166,0.2178,0.604,0.0198,0.3168,0.1089,0.703,0.0401,0.7566,0.0007,0.0814,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm013,46,L Middle Frontal Gyrus,1,0.545,0.364,0.667,0.333,0.498,0.165,0.493,0.183,0.499,0.171,0.508,0.189,0.4752,0.6535,0.3168,0.7327,0.1089,1,0.3642,0.9599,0.0401,0.9825,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm013,83,R Insula Lobe,2,0.758,0.697,0.788,0.667,0.489,0.165,0.487,0.188,0.496,0.182,0.487,0.171,0.0297,0.3168,0.0396,0.2475,0.4455,0.901,0.0023,0.0175,0.0007,0.0401,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm013,34,L Inferior Temporal Gyrus,1,0.333,0.364,0.333,0.394,0.505,0.166,0.499,0.152,0.488,0.14,0.479,0.145,0.802,0.7426,0.8812,0.6436,0.5149,0.2079,0.9825,0.9599,0.9825,0.9186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm013,47,L Middle Frontal Gyrus,1,0.545,0.394,0.576,0.394,0.516,0.166,0.516,0.185,0.512,0.179,0.522,0.167,0.5248,0.6634,0.4653,0.7129,0.2673,0.9406,0.3642,0.9186,0.2434,0.9186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm013,81,R Insula Lobe,4,0.545,0.697,0.727,0.697,0.514,0.166,0.518,0.174,0.515,0.173,0.518,0.17,0.5347,0.3663,0.0297,0.3267,0.0198,0.0396,0.3642,0.0175,0.0068,0.0175,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
k12wm002,102,Right Cerebral White Matter,4,0.762,0.75,0.775,0.731,0.51,0.167,0.497,0.154,0.51,0.169,0.499,0.153,0.0693,0.0693,0.0099,0.099,0.3366,0.6733,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,15,L Middle Temporal Gyrus,1,0.429,0.357,0.411,0.5,0.5,0.167,0.499,0.12,0.494,0.131,0.501,0.149,0.6139,0.8614,0.7129,0.5446,0.5545,0.2277,0.8856,0.9889,0.9296,0.5531,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm013,2,L Insula Lobe,3,0.364,0.273,0.485,0.333,0.516,0.167,0.509,0.178,0.506,0.179,0.508,0.167,0.7822,0.9703,0.505,0.7822,0.1089,0.7426,0.9599,0.9977,0.6358,0.9825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
